9.2073 	INFO 	Loaded monitor calibration from ['2025_08_11 23:33']
9.2267 	WARNING 	User requested fullscreen with size [1024  768], but screen is actually [1920, 1080]. Using actual size
9.6071 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
9.6071 	INFO 	OpenGL version supported by driver is 4..
9.9328 	EXP 	Created window1 = Window(allowGUI=False, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002864767FA90>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002864767FA30>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=True, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002864776DCC0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(0.0), np.float64(0.0)], screen=0, size=array([1920, 1080]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
9.9329 	EXP 	window1: backgroundImage = ''
9.9330 	EXP 	window1: backgroundFit = 'none'
10.5919 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
10.5919 	EXP 	window1: recordFrameIntervals = False
10.7284 	EXP 	window1: recordFrameIntervals = True
10.9123 	EXP 	Screen (0) actual frame rate measured at 59.98Hz
10.9124 	EXP 	window1: recordFrameIntervals = False
10.9668 	INFO 	keyboard.Keyboard is using ptb backend.
10.9671 	INFO 	keyboard.Keyboard is using ptb backend.
10.9671 	EXP 	Stroop Task: status = STARTED
11.0982 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='Welcome', units='height', win=Window(...), wrapWidth=1)
