14.3875 	INFO 	Loaded monitor calibration from ['2025_08_11 23:33']
14.7988 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
14.7988 	INFO 	OpenGL version supported by driver is 4..
15.0809 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002F68F9734F0>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000002F68F973490>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000002F68FA68100>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(420.0), np.float64(240.0)], screen=0, size=array([1080,  600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
15.0809 	EXP 	window1: backgroundImage = ''
15.0809 	EXP 	window1: backgroundFit = 'none'
15.5011 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
15.5011 	EXP 	window1: recordFrameIntervals = False
15.6873 	EXP 	window1: recordFrameIntervals = True
15.8698 	EXP 	Screen (0) actual frame rate measured at 60.08Hz
15.8698 	EXP 	window1: recordFrameIntervals = False
15.9438 	INFO 	keyboard.Keyboard is using ptb backend.
15.9439 	INFO 	keyboard.Keyboard is using ptb backend.
15.9439 	EXP 	Lexical Decision Task: status = STARTED
