10.1137 	INFO 	Loaded monitor calibration from ['2025_08_11 23:33']
10.4088 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
10.4088 	INFO 	OpenGL version supported by driver is 4..
10.6443 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=True, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000246457D2B60>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x00000246457D2BC0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x00000246458CAEF0>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(425.0), np.float64(240.0)], screen=0, size=array([1070,  600]), stencilBits=8, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.6444 	EXP 	window1: backgroundImage = ''
10.6444 	EXP 	window1: backgroundFit = 'none'
11.1228 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.1229 	EXP 	window1: recordFrameIntervals = False
11.3208 	EXP 	window1: recordFrameIntervals = True
11.5036 	EXP 	Screen (0) actual frame rate measured at 60.09Hz
11.5037 	EXP 	window1: recordFrameIntervals = False
11.5525 	INFO 	keyboard.Keyboard is using ptb backend.
11.5525 	EXP 	Word_priming_5.0: status = STARTED
11.5923 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.7592 	EXP 	Created slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Noto Sans', granularity=0.0, labelColor=None, labelHeight=np.float64(0.05), labelWrapWidth=None, labels=['Familiar', 'unfamiliar'], lineColor=None, markerColor=None, name='slider', opacity=None, ori=0.0, pos=array([ 0. , -0.3]), readOnly=False, self=UNKNOWN, size=array([1. , 0.1]), startValue=None, style='rating', styleTweaks=[], ticks=array([1, 2, 3, 4, 5]), units='height', win=Window(...))
11.7601 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
11.9223 	EXP 	Created text_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_3', opacity=1, ori=0.0, pos=array([ 0. , -0.3]), rgb=UNKNOWN, text='click to submit\n', units='height', win=Window(...), wrapWidth=1)
0.0127 	EXP 	slider: autoLog = True
0.0127 	EXP 	slider: styleTweaks = []
0.0127 	EXP 	slider: styleTweaks = []
0.0127 	EXP 	slider: styleTweaks = []
0.0127 	EXP 	slider: styleTweaks = []
0.0127 	EXP 	slider: contrast = 1.0
0.0127 	EXP 	slider: markerPos = None
0.0127 	EXP 	slider: autoLog = True
0.0127 	EXP 	textbox: autoLog = True
0.0239 	EXP 	Imported study_word.xlsx as conditions, 15 conditions, 1 params
0.0244 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'study_word': 'laptop', 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
0.0621 	EXP 	text: height = np.float64(0.05)
0.0621 	EXP 	text: height = np.float64(0.05)
0.0621 	EXP 	text: height = np.float64(0.05)
0.0621 	EXP 	text: text = 'laptop'
0.0621 	EXP 	slider: markerPos = None
0.0621 	EXP 	slider: markerPos = None
0.0621 	EXP 	text: autoDraw = True
0.0621 	EXP 	slider: autoDraw = True
3.1822 	DATA 	Mouse: Left button down, pos=(527,125)
3.2127 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.2298 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.2461 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.2636 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.2790 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.2957 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3124 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3285 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3464 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3628 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3802 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3968 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.3984 	DATA 	Mouse:  Left button up, pos=(527,125)
3.4129 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.4145 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'study_word': 'Cruise', 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
3.4453 	EXP 	text: autoDraw = False
3.4453 	EXP 	slider: autoDraw = False
3.4453 	EXP 	text: height = np.float64(0.05)
3.4453 	EXP 	text: height = np.float64(0.05)
3.4453 	EXP 	text: height = np.float64(0.05)
3.4453 	EXP 	text: text = 'Cruise'
3.4453 	EXP 	slider: markerPos = None
3.4453 	EXP 	slider: markerPos = None
3.4453 	EXP 	text: autoDraw = True
3.4453 	EXP 	slider: autoDraw = True
3.8688 	DATA 	Mouse: Left button down, pos=(527,125)
3.8963 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9122 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9292 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9461 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9621 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9804 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
3.9962 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0124 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0297 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0465 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0632 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0805 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0967 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.0978 	DATA 	Mouse:  Left button up, pos=(527,125)
4.1135 	EXP 	slider: markerPos = np.float64(2.9466666666666668)
4.1150 	EXP 	New trial (rep=0, index=2): <Trial 2 (2 in rep 0) data={'study_word': 'book', 'thisN': 2, 'thisTrialN': 2, 'thisRepN': 0}>
4.1294 	EXP 	text: autoDraw = False
4.1294 	EXP 	slider: autoDraw = False
4.1294 	EXP 	text: height = np.float64(0.05)
4.1294 	EXP 	text: height = np.float64(0.05)
