study_word,thisN,thisTrialN,thisRepN,slider.response,slider.rt,test_word,Refrence,old_new,textbox.text,mouse.x,mouse.y,mouse.leftButton,mouse.midButton,mouse.rightButton,mouse.time,mouse.clicked_name,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,trial.started,text.started,slider.started,trial.stopped,trials.slider.response,trials.slider.rt,test.started,text_2.started,textbox.started,text_3.started,mouse.started,test.stopped,trials_2.textbox.text,trials_2.mouse.x,trials_2.mouse.y,trials_2.mouse.leftButton,trials_2.mouse.midButton,trials_2.mouse.rightButton,trials_2.mouse.time,trials_2.mouse.clicked_name,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
cushion,14,14,0,4.126666666666667,2.113822999992408,,,,,,,,,,,,0,14,14,1,,,,,19.86556990002282,,19.852963600016665,19.86556990002282,19.86556990002282,21.98304389999248,4.126666666666667,2.113822999992408,,,,,,,,,,,,,,,3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,0,0,0,,,_ol_ce,Police,old,police,[np.float64(0.11833333333333333)],[np.float64(-0.29333333333333333)],[1],[0],[0],[6.931717500032391],['text_3'],,,,,0,0,0,12,22.030317099997774,,,,,,,,22.00088659999892,22.030317099997774,22.030317099997774,22.030317099997774,0.017857500002719462,28.933029000007082,police,[np.float64(0.11833333333333333)],[np.float64(-0.29333333333333333)],[1],[0],[0],[6.931717500032391],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,1,1,0,,,c_s_io_,cushion,old,cushion,[np.float64(0.11833333333333333)],[np.float64(-0.29333333333333333)],[1],[0],[0],[3.810270700021647],['text_3'],,,,,0,1,1,1,28.94671330001438,,,,,,,,28.93716630002018,28.94671330001438,28.94671330001438,28.94671330001438,0.0039579999865964055,32.747769900015555,cushion,[np.float64(0.11833333333333333)],[np.float64(-0.29333333333333333)],[1],[0],[0],[3.810270700021647],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,2,2,0,,,K_y_,Keys,old,keys,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.6973773999488913],['text_3'],,,,,0,2,2,13,32.76324130001012,,,,,,,,32.75022139999783,32.76324130001012,32.76324130001012,32.76324130001012,0.002332800009753555,35.447897400008515,keys,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.6973773999488913],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,3,3,0,,,p_s_ry,Pastry,old,pastry,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.463486800028477],['text_3'],,,,,0,3,3,9,35.4628112000064,,,,,,,,35.451210500032175,35.4628112000064,35.4628112000064,35.4628112000064,0.003160799969919026,38.915033099998254,pastry,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.463486800028477],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,4,4,0,,,_ab_e,table,new,table,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.89566029998241],['text_3'],,,,,0,4,4,15,38.92886019998696,,,,,,,,38.9181671999977,38.92886019998696,38.92886019998696,38.92886019998696,0.002964499988593161,42.814159300003666,table,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.89566029998241],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,5,5,0,,,l_pt_p,laptop,old,laptop,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.062683600001037],['text_3'],,,,,0,5,5,5,42.8282880000188,,,,,,,,42.81693129998166,42.8282880000188,42.8282880000188,42.8282880000188,0.0026408000267110765,45.879885100002866,laptop,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.062683600001037],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,6,6,0,,,_am_ra,camera,new,camera,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.2464259999687783],['text_3'],,,,,0,6,6,19,45.91040240001166,,,,,,,,45.88308100000722,45.91040240001166,45.91040240001166,45.91040240001166,0.003096100001130253,49.129835100029595,camera,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.2464259999687783],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,7,7,0,,,T_hi_t,Tshirt,old,tshirt,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.98021740000695],['text_3'],,,,,0,7,7,7,49.14420410001185,,,,,,,,49.13240150001366,49.14420410001185,49.14420410001185,49.14420410001185,0.002438099996652454,52.11299049999798,tshirt,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.98021740000695],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,8,8,0,,,v_s_,vase,new,vase,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.9913714000140317],['text_3'],,,,,0,8,8,17,52.14329249999719,,,,,,,,52.12048340000911,52.14329249999719,52.14329249999719,52.14329249999719,0.0073216999880969524,55.11224400001811,vase,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.9913714000140317],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,9,9,0,,,_ru_s_,Cruise,old,cruise,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[5.14538270002231],['text_3'],,,,,0,9,9,11,55.14325259998441,,,,,,,,55.11552920000395,55.14325259998441,55.14325259998441,55.14325259998441,0.0031382000306621194,60.261214400001336,cruise,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[5.14538270002231],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,10,10,0,,,_o_t_r,Poster,old,poster,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.346772900025826],['text_3'],,,,,0,10,10,14,60.27666660002433,,,,,,,,60.263773199985735,60.27666660002433,60.27666660002433,60.27666660002433,0.002450799976941198,63.61083720001625,poster,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.346772900025826],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,11,11,0,,,_a_bl_,marble,old,table,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.0465263000223786],['text_3'],,,,,0,11,11,3,63.62581699999282,,,,,,,,63.61354370001936,63.62581699999282,63.62581699999282,63.62581699999282,0.0025436999858357012,66.66040380002232,table,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.0465263000223786],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,12,12,0,,,_ou_s_,mouse,old,mouse,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.9626598000177182],['text_3'],,,,,0,12,12,8,66.67562980001094,,,,,,,,66.66419959999621,66.67562980001094,66.67562980001094,66.67562980001094,0.0036683999933302402,69.6272917999886,mouse,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.9626598000177182],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,13,13,0,,,p_nc_l,pencil,new,pencil,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.3125663999817334],['text_3'],,,,,0,13,13,16,69.64211950002937,,,,,,,,69.63066650001565,69.64211950002937,69.64211950002937,69.64211950002937,0.0032306999783031642,72.94357220001984,pencil,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.3125663999817334],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,14,14,0,,,c_a_,Case,old,case,[],[],[],[],[],[],[],,,,,0,14,14,10,72.97370979998959,,,,,,,,72.94701529998565,72.97370979998959,72.97370979998959,72.97370979998959,0.0033454999793320894,82.95786770002451,case,[],[],[],[],[],[],[],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,15,15,0,,,b_tt_e,bottle,new,bottle,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.6789646999677643],['text_3'],,,,,0,15,15,18,82.98892450000858,,,,,,,,82.96137779997662,82.98892450000858,82.98892450000858,82.98892450000858,0.017716199974529445,86.64077749999706,bottle,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[3.6789646999677643],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,16,16,0,,,_oo_,book,old,book,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.715160699968692],['text_3'],,,,,0,16,16,0,86.65682720002951,,,,,,,,86.64337700000033,86.65682720002951,86.65682720002951,86.65682720002951,0.0024646000238135457,89.35886680003023,book,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.715160699968692],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,17,17,0,,,_ha_t,chart,old,chart,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.996159499976784],['text_3'],,,,,0,17,17,6,89.38854990003165,,,,,,,,89.36177229997702,89.38854990003165,89.38854990003165,89.38854990003165,0.002799400012008846,92.35833299998194,chart,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[2.996159499976784],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,18,18,0,,,_ho_n_,phone,old,phone,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[5.611411199963186],['text_3'],,,,,0,18,18,2,92.38763270003255,,,,,,,,92.36128469998948,92.38763270003255,92.38763270003255,92.38763270003255,0.002811000042129308,97.97306390001904,phone,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[5.611411199963186],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
,19,19,0,,,_o_rd,board,old,board,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[4.162645099975634],['text_3'],,,,,0,19,19,4,97.98880779999308,,,,,,,,97.97642179997638,97.98880779999308,97.98880779999308,97.98880779999308,0.003246599982958287,102.13947230001213,board,[np.float64(0.11833333333333333)],[np.float64(-0.2633333333333333)],[1],[0],[0],[4.162645099975634],['text_3'],3,001,2025-10-13_16h19.36.572,Word_priming_5.0,,2025.1.1,59.53174708683457,2025-10-13 16h19.43.179544 +0530,
