pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Fixation.started,Line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_You.started,text_2.started,text_2.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
150,v,9,1,2,v,1,0.42197569995187223,None,2,1,9,1,,,,,25.074630200164393,,,,,25.060160499997437,25.074630200164393,26.059291100129485,26.059291100129485,26.059291100129485,26.059291100129485,26.0753520000726,27.075544100021943,27.075544100021943,27.509145700139925,v,1,0.42197569995187223,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,10,2,2,c,1,0.5199547000229359,None,2,2,10,2,,,,,27.524429300101474,,,,,27.509645099984482,27.524429300101474,28.508611700031906,28.508611700031906,28.508611700031906,28.508611700031906,28.525399200152606,29.508505000034347,29.508505000034347,30.042836300097406,c,1,0.5199547000229359,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,11,3,2,z,1,0.31274030008353293,None,2,3,11,3,,,,,30.058252700138837,,,,,30.043304100167006,30.058252700138837,31.058453800156713,31.058453800156713,31.058453800156713,31.058453800156713,31.058453800156713,32.057736300164834,32.057736300164834,32.37498600012623,z,1,0.31274030008353293,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,12,0,3,x,1,0.3009933000430465,None,3,0,12,0,,,,,32.390530599979684,,,,,32.37549230013974,32.390530599979684,33.37479760008864,33.37479760008864,33.37479760008864,33.37479760008864,33.39138390007429,34.37464110017754,34.37464110017754,34.69177130004391,x,1,0.3009933000430465,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,13,1,3,v,1,0.45096149994060397,None,3,1,13,1,,,,,34.70800149999559,,,,,34.69225269998424,34.70800149999559,35.691151099978015,35.691151099978015,35.691151099978015,35.691151099978015,35.70780099998228,36.69116130005568,36.69116130005568,37.157935600029305,v,1,0.45096149994060397,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,14,2,3,c,1,0.3657966998871416,None,3,2,14,2,,,,,37.17388690006919,,,,,37.158420300111175,37.17388690006919,38.15773229999468,38.15773229999468,38.15773229999468,38.15773229999468,38.174284000182524,39.15719810011797,39.15719810011797,39.524629400111735,c,1,0.3657966998871416,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,15,3,3,z,1,0.3612774000503123,None,3,3,15,3,,,,,39.54063479998149,,,,,39.52511000004597,39.54063479998149,40.540233600186184,40.540233600186184,40.540233600186184,40.540233600186184,40.540233600186184,41.539940000046045,41.539940000046045,41.90729910018854,z,1,0.3612774000503123,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,16,0,4,x,1,0.2773305999580771,None,4,0,16,0,,,,,41.92280700011179,,,,,41.907780500128865,41.92280700011179,42.90712800016627,42.90712800016627,42.90712800016627,42.90712800016627,42.92339940019883,43.9229252000805,43.9229252000805,44.20604720013216,x,1,0.2773305999580771,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,17,1,4,v,1,0.44414319982752204,None,4,1,17,1,,,,,44.22255640011281,,,,,44.20627020020038,44.22255640011281,45.20667350012809,45.20667350012809,45.20667350012809,45.20667350012809,45.223343200050294,46.20682780002244,46.20682780002244,46.655506200157106,v,1,0.44414319982752204,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,18,2,4,c,1,0.3863458000123501,None,4,2,18,2,,,,,46.6715591000393,,,,,46.65575650008395,46.6715591000393,47.65634750016034,47.65634750016034,47.65634750016034,47.65634750016034,47.672976000001654,48.65604260005057,48.65604260005057,49.05663580005057,c,1,0.3863458000123501,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,19,3,4,z,1,0.3627754000481218,None,4,3,19,3,,,,,49.07230020011775,,,,,49.0571361000184,49.07230020011775,50.05584689998068,50.05584689998068,50.05584689998068,50.05584689998068,50.07257580012083,51.056207600049675,51.056207600049675,51.423304700059816,z,1,0.3627754000481218,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,20,0,5,x,1,0.440506299957633,None,5,0,20,0,,,,,51.43875710014254,,,,,51.4237901000306,51.43875710014254,52.4226186000742,52.4226186000742,52.4226186000742,52.4226186000742,52.43881560000591,53.43927079997957,53.43927079997957,53.889389500021935,x,1,0.440506299957633,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,21,1,5,v,1,0.3083343000616878,None,5,1,21,1,,,,,53.90553340013139,,,,,53.88985600019805,53.90553340013139,54.88834810000844,54.88834810000844,54.88834810000844,54.88834810000844,54.904942400055006,55.88855620007962,55.88855620007962,56.206019200151786,v,1,0.3083343000616878,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,22,2,5,c,1,0.5655505999457091,None,5,2,22,2,,,,,56.22142710001208,,,,,56.206512900069356,56.22142710001208,57.20526330010034,57.20526330010034,57.20526330010034,57.20526330010034,57.22194800013676,58.221751200035214,58.221751200035214,58.78883450012654,c,1,0.5655505999457091,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,23,3,5,z,1,0.3337978001218289,None,5,3,23,3,,,,,58.80484000011347,,,,,58.789336200105026,58.80484000011347,59.787865800084546,59.787865800084546,59.787865800084546,59.787865800084546,59.80466110003181,60.804774100193754,60.804774100193754,61.15510280011222,z,1,0.3337978001218289,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,24,0,6,x,1,0.365850199945271,None,6,0,24,0,,,,,61.1714846000541,,,,,61.155592600116506,61.1714846000541,62.15435740002431,62.15435740002431,62.15435740002431,62.15435740002431,62.17083950014785,63.15415080008097,63.15415080008097,63.52265530009754,x,1,0.365850199945271,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,25,1,6,v,1,0.3334033000282943,None,6,1,25,1,,,,,63.537248000036925,,,,,63.52313600014895,63.537248000036925,64.5375684001483,64.5375684001483,64.5375684001483,64.5375684001483,64.5375684001483,65.53727620001882,65.53727620001882,65.8712472000625,v,1,0.3334033000282943,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,26,2,6,c,1,0.32262019999325275,None,6,2,26,2,,,,,65.88729470013641,,,,,65.8717194001656,65.88729470013641,66.87046910007484,66.87046910007484,66.87046910007484,66.87046910007484,66.88735360000283,67.87056060018949,67.87056060018949,68.20465680002235,c,1,0.32262019999325275,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,27,3,6,z,1,0.37406440009362996,None,6,3,27,3,,,,,68.21994400001131,,,,,68.20514500001445,68.21994400001131,69.22067890013568,69.22067890013568,69.22067890013568,69.22067890013568,69.22067890013568,70.21994620002806,70.21994620002806,70.60398050001822,z,1,0.37406440009362996,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,28,0,7,x,1,0.2942547001875937,None,7,0,28,0,,,,,70.61978870001622,,,,,70.60446240007877,70.61978870001622,71.60320280003361,71.60320280003361,71.60320280003361,71.60320280003361,71.620134399971,72.60320080001839,72.60320080001839,72.90311760012992,x,1,0.2942547001875937,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,29,1,7,v,1,0.3438734000083059,None,7,1,29,1,,,,,72.91957180015743,,,,,72.90363690000959,72.91957180015743,73.90315450006165,73.90315450006165,73.90315450006165,73.90315450006165,73.91945679998025,74.90251460019499,74.90251460019499,75.25329850008711,v,1,0.3438734000083059,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,30,2,7,c,1,0.337849099887535,None,7,2,30,2,,,,,75.26957360003144,,,,,75.25377620011568,75.26957360003144,76.25265160016716,76.25265160016716,76.25265160016716,76.25265160016716,76.26952740014531,77.2693384999875,77.2693384999875,77.61978140007704,c,1,0.337849099887535,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,31,3,7,z,1,0.43015210004523396,None,7,3,31,3,,,,,77.6349618001841,,,,,77.62036200007424,77.6349618001841,78.61911140009761,78.61911140009761,78.61911140009761,78.61911140009761,78.63582810014486,79.6183596001938,79.6183596001938,80.05291540012695,z,1,0.43015210004523396,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,32,0,8,x,1,0.2922380000818521,None,8,0,32,0,,,,,80.06834670016542,,,,,80.05338180018589,80.06834670016542,81.06866990006529,81.06866990006529,81.06866990006529,81.06866990006529,81.06866990006529,82.05206710007042,82.05206710007042,82.35276290006004,x,1,0.2922380000818521,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,33,1,8,v,1,0.5832432999741286,None,8,1,33,1,,,,,82.3679611000698,,,,,82.3532414000947,82.3679611000698,83.36838550004177,83.36838550004177,83.36838550004177,83.36838550004177,83.36838550004177,84.36821340001188,84.36821340001188,84.96894470020197,v,1,0.5832432999741286,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,34,2,8,v,0,0.4727673998568207,None,8,2,34,2,,,,,84.98469610000029,,,,,84.9694676999934,84.98469610000029,85.98480980005115,85.98480980005115,85.98480980005115,85.98480980005115,85.98480980005115,86.98483920004219,86.98483920004219,87.46864069998264,v,0,0.4727673998568207,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,35,3,8,x,0,0.4352021000813693,None,8,3,35,3,,,,,87.48419970017858,,,,,87.46912230015732,87.48419970017858,88.46763570001349,88.46763570001349,88.46763570001349,88.46763570001349,88.48433210002258,89.4842263001483,89.4842263001483,89.93328390014358,x,0,0.4352021000813693,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,36,0,9,x,1,0.4211154000367969,None,9,0,36,0,,,,,89.95090200006962,,,,,89.93368310015649,89.95090200006962,90.93424780014902,90.93424780014902,90.93424780014902,90.93424780014902,90.95092230010778,91.93416100018658,91.93416100018658,92.36792069999501,x,1,0.4211154000367969,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,37,1,9,v,1,0.3727214001119137,None,9,1,37,1,,,,,92.38373530004174,,,,,92.3683915999718,92.38373530004174,93.36721900012344,93.36721900012344,93.36721900012344,93.36721900012344,93.38376160012558,94.38394380011596,94.38394380011596,94.76771569997072,v,1,0.3727214001119137,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,38,2,9,c,1,0.3840549001470208,None,9,2,38,2,,,,,94.7833330000285,,,,,94.76820100005716,94.7833330000285,95.7837915001437,95.7837915001437,95.7837915001437,95.7837915001437,95.7837915001437,96.78297729999758,96.78297729999758,97.18368890020065,c,1,0.3840549001470208,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,39,3,9,z,1,0.3950298000127077,None,9,3,39,3,,,,,97.19960920000449,,,,,97.18420370016247,97.19960920000449,98.18337740004063,98.18337740004063,98.18337740004063,98.18337740004063,98.19986360007897,99.1830065001268,99.1830065001268,99.58253310015425,z,1,0.3950298000127077,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,40,0,10,x,1,0.5300535000860691,None,10,0,40,0,,,,,99.59888760000467,,,,,99.58276250003837,99.59888760000467,100.58260990004055,100.58260990004055,100.58260990004055,100.58260990004055,100.59957180009224,101.58227710006759,101.58227710006759,102.1167971000541,x,1,0.5300535000860691,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,41,1,10,v,1,0.40406750002875924,None,10,1,41,1,,,,,102.13241420011036,,,,,102.11728360014968,102.13241420011036,103.13231830019504,103.13231830019504,103.13231830019504,103.13231830019504,103.13231830019504,104.13238760014065,104.13238760014065,104.54976830002852,v,1,0.40406750002875924,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,42,2,10,c,1,0.4081476000137627,None,10,2,42,2,,,,,104.5653807001654,,,,,104.5502381999977,104.5653807001654,105.54944390011951,105.54944390011951,105.54944390011951,105.54944390011951,105.56549410009757,106.56555150006898,106.56555150006898,106.98256460018456,c,1,0.4081476000137627,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,43,3,10,z,1,0.3713762001134455,None,10,3,43,3,,,,,106.99874090007506,,,,,106.98304920014925,106.99874090007506,107.98178120004013,107.98178120004013,107.98178120004013,107.98178120004013,107.99881980009377,108.98190440004691,108.98190440004691,109.36574740009382,z,1,0.3713762001134455,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,44,0,11,x,1,0.3901954998727888,None,11,0,44,0,,,,,109.3817792001646,,,,,109.36624100012705,109.3817792001646,110.36492440011352,110.36492440011352,110.36492440011352,110.36492440011352,110.3816168999765,111.36514640017413,111.36514640017413,111.76563709997572,x,1,0.3901954998727888,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,45,1,11,v,1,0.43428919999860227,None,11,1,45,1,,,,,111.78120149997994,,,,,111.7661332001444,111.78120149997994,112.78125400003046,112.78125400003046,112.78125400003046,112.78125400003046,112.78125400003046,113.78148850006983,113.78148850006983,114.231364000123,v,1,0.43428919999860227,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,46,2,11,c,1,0.4611933999694884,None,11,2,46,2,,,,,114.24817410018295,,,,,114.23185180011205,114.24817410018295,115.23070680000819,115.23070680000819,115.23070680000819,115.23070680000819,115.24834930012003,116.23085459996946,116.23085459996946,116.69767490006052,c,1,0.4611933999694884,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,47,3,11,z,1,0.40082450001500547,None,11,3,47,3,,,,,116.7132922001183,,,,,116.69808250013739,116.7132922001183,117.69762800005265,117.69762800005265,117.69762800005265,117.69762800005265,117.71427140012383,118.69718240015209,118.69718240015209,119.1145483001601,z,1,0.40082450001500547,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,48,0,12,x,1,0.3955455000977963,None,12,0,48,0,,,,,119.13052340014838,,,,,119.11503119999543,119.13052340014838,120.12947390018962,120.12947390018962,120.12947390018962,120.12947390018962,120.12947390018962,121.12848670012318,121.12848670012318,121.5293233001139,x,1,0.3955455000977963,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,49,1,12,v,1,0.5428204000927508,None,12,1,49,1,,,,,121.54482170008123,,,,,121.52955340011977,121.54482170008123,122.52867100015283,122.52867100015283,122.52867100015283,122.52867100015283,122.54520240006968,123.52852270007133,123.52852270007133,124.08015340007842,v,1,0.5428204000927508,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,50,2,12,c,1,0.42808610014617443,None,12,2,50,2,,,,,124.09598079998977,,,,,124.08059859997593,124.09598079998977,125.09600050002337,125.09600050002337,125.09600050002337,125.09600050002337,125.09600050002337,126.07951240008697,126.07951240008697,126.51348090008833,c,1,0.42808610014617443,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,51,3,12,z,1,0.42571780015714467,None,12,3,51,3,,,,,126.52954420004971,,,,,126.51397370011546,126.52954420004971,127.51308699999936,127.51308699999936,127.51308699999936,127.51308699999936,127.52969010011293,128.5130719000008,128.5130719000008,128.9457361001987,z,1,0.42571780015714467,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,52,0,13,x,1,0.34879680001176894,None,13,0,52,0,,,,,128.9617088001687,,,,,128.9462323000189,128.9617088001687,129.9457925001625,129.9457925001625,129.9457925001625,129.9457925001625,129.96255880012177,130.94553330005147,130.94553330005147,131.29615850001574,x,1,0.34879680001176894,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,53,1,13,v,1,0.39995529991574585,None,13,1,53,1,,,,,131.31246810010634,,,,,131.29663510015234,131.31246810010634,132.29547050013207,132.29547050013207,132.29547050013207,132.29547050013207,132.31189420004375,133.29547860007733,133.29547860007733,133.71222200011835,v,1,0.39995529991574585,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,54,2,13,c,1,0.6206261001061648,None,13,2,54,2,,,,,133.72844119998626,,,,,133.71270040003583,133.72844119998626,134.71187890018336,134.71187890018336,134.71187890018336,134.71187890018336,134.7286681002006,135.71200900012627,135.71200900012627,136.3458975001704,c,1,0.6206261001061648,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-150,z,55,3,13,z,1,0.4167168999556452,None,13,3,55,3,,,,,136.36102370009758,,,,,136.34638190013357,136.36102370009758,137.36194920004345,137.36194920004345,137.36194920004345,137.36194920004345,137.36194920004345,138.36155620007776,138.36155620007776,138.79417170002125,z,1,0.4167168999556452,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
-50,x,56,0,14,x,1,0.5499935001134872,None,14,0,56,0,,,,,138.81146480003372,,,,,138.79445330007002,138.81146480003372,139.7945968999993,139.7945968999993,139.7945968999993,139.7945968999993,139.81158890016377,140.79443830018863,140.79443830018863,141.36116660013795,x,1,0.5499935001134872,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
150,v,57,1,14,v,1,0.5152334999293089,None,14,1,57,1,,,,,141.37650230014697,,,,,141.3613843000494,141.37650230014697,142.36108920001425,142.36108920001425,142.36108920001425,142.36108920001425,142.3774604999926,143.36071790009737,143.36071790009737,143.8785120001994,v,1,0.5152334999293089,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
50,c,58,2,14,c,1,0.5032160999253392,None,14,2,58,2,,,,,143.89366669999436,,,,,143.87897720001638,143.89366669999436,144.89427170017734,144.89427170017734,144.89427170017734,144.89427170017734,144.89427170017734,145.89388040010817,145.89388040010817,146.41140400012955,c,1,0.5032160999253392,None,,,,,,,,,3,001,2025-10-03_17h37.08.850,Motor Sequence 4.0,,2025.1.1,59.74875647179773,2025-10-03 17h37.20.456352 +0530,
