pos,corr_resp,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.corr,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,trials_2.thisRepN,trials_2.thisTrialN,trials_2.thisN,trials_2.thisIndex,thisRow.t,notes,Welcome.started,text.started,Welcome.stopped,trial.started,Fixation.started,Line1.started,line2.started,line3.started,line4.started,Fixation.stopped,probe.started,key_resp.started,trial.stopped,trials.key_resp.keys,trials.key_resp.corr,trials.key_resp.rt,trials.key_resp.duration,trials_2.key_resp.keys,trials_2.key_resp.corr,trials_2.key_resp.rt,trials_2.key_resp.duration,Thank_You.started,text_2.started,text_2.stopped,Thank_You.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
,,,,,,,,,,,,,,,,,,,0.0057079000398516655,0.022812000010162592,3.006359900115058,,,,,,,,,,,,,,,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
-50,x,0,0,0,x,1,0.7851078000385314,None,0,0,0,0,,,,,3.022707800148055,,,,,3.014260600088164,3.022707800148055,4.006031500175595,4.006031500175595,4.006031500175595,4.006031500175595,4.022457400104031,5.0065526000689715,5.0065526000689715,5.813648700015619,x,1,0.7851078000385314,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
150,v,1,1,0,v,1,0.563449100125581,None,0,1,1,1,,,,,5.82208520011045,,,,,5.814003000035882,5.82208520011045,6.823047900106758,6.823047900106758,6.823047900106758,6.823047900106758,6.823047900106758,7.822437300113961,7.822437300113961,8.389231400098652,v,1,0.563449100125581,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
50,c,2,2,0,c,1,0.35589749994687736,None,0,2,2,2,,,,,8.405605300096795,,,,,8.389594400068745,8.405605300096795,9.388681699987501,9.388681699987501,9.388681699987501,9.388681699987501,9.405594400130212,10.388791400007904,10.388791400007904,10.75487589999102,c,1,0.35589749994687736,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
-150,z,3,3,0,z,1,0.2803173998836428,None,0,3,3,3,,,,,10.77120770001784,,,,,10.755092000123113,10.77120770001784,11.754876400111243,11.754876400111243,11.754876400111243,11.754876400111243,11.772031400119886,12.755785500165075,12.755785500165075,13.040009000105783,z,1,0.2803173998836428,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
-50,x,4,0,1,x,1,0.32668100018054247,None,1,0,4,0,,,,,13.054886700119823,,,,,13.040489200036973,13.054886700119823,14.055881000123918,14.055881000123918,14.055881000123918,14.055881000123918,14.055881000123918,15.055579300038517,15.055579300038517,15.389366300078109,x,1,0.32668100018054247,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
150,v,5,1,1,v,1,0.252652799943462,None,1,1,5,1,,,,,15.404759200057015,,,,,15.38984560011886,15.404759200057015,16.404661600012332,16.404661600012332,16.404661600012332,16.404661600012332,16.404661600012332,17.40459410008043,17.40459410008043,17.672196000115946,v,1,0.252652799943462,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
50,c,6,2,1,c,1,0.29759790003299713,None,1,2,6,2,,,,,17.687305100029334,,,,,17.672699100105092,17.687305100029334,18.671078100102022,18.671078100102022,18.671078100102022,18.671078100102022,18.68728519999422,19.687056800117716,19.687056800117716,19.988106000004336,c,1,0.29759790003299713,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
-150,z,7,3,1,z,1,0.2623478998430073,None,1,3,7,3,,,,,20.004214599961415,,,,,19.98857849999331,20.004214599961415,21.003531200112775,21.003531200112775,21.003531200112775,21.003531200112775,21.003531200112775,21.987389200134203,21.987389200134203,22.254402999999,z,1,0.2623478998430073,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
-50,x,8,0,2,x,1,0.3577555001247674,None,2,0,8,0,,,,,22.27034020004794,,,,,22.25486440001987,22.27034020004794,23.254136000061408,23.254136000061408,23.254136000061408,23.254136000061408,23.27069539995864,24.253870300017297,24.253870300017297,24.621460700174794,x,1,0.3577555001247674,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
150,v,9,1,2,v,1,0.2763998999726027,None,2,1,9,1,,,,,24.636917400173843,,,,,24.621955800103024,24.636917400173843,25.62109210016206,25.62109210016206,25.62109210016206,25.62109210016206,25.637854899978265,26.621063500177115,26.621063500177115,26.904757000040263,v,1,0.2763998999726027,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
50,c,10,2,2,c,1,0.3081147000193596,None,2,2,10,2,,,,,26.920157700078562,,,,,26.905237700091675,26.920157700078562,27.904020100133494,27.904020100133494,27.904020100133494,27.904020100133494,27.920708999969065,28.920800300082192,28.920800300082192,29.238101500086486,c,1,0.3081147000193596,None,,,,,,,,,4,001,2025-10-03_18h01.36.587,Motor Sequence 4.0,,2025.1.1,59.865111934129715,2025-10-03 18h01.41.992890 +0530,
