10.4795 	INFO 	Loaded monitor calibration from ['2025_08_11 23:33']
10.7029 	INFO 	Using renderer 'Intel(R) UHD Graphics' for graphics
10.7029 	INFO 	OpenGL version supported by driver is 4..
10.8766 	EXP 	Created window1 = Window(allowGUI=True, allowStencil=False, autoLog=True, backendConf=UNKNOWN, backgroundFit=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E5222D9780>, backgroundImage=<method-wrapper '__getattribute__' of attributeSetter object at 0x000001E5222D97E0>, bitsMode=UNKNOWN, blendMode='avg', bpc=(8, 8, 8), color=array([0, 0, 0]), colorSpace='rgb', depthBits=8, fullscr=False, gamma=None, gammaErrorPolicy='raise', infoMsg=UNKNOWN, lms=UNKNOWN, monitor=<psychopy.monitors.calibTools.Monitor object at 0x000001E522373940>, multiSample=False, name='window1', numSamples=2, pos=[np.float64(420.0), np.float64(240.0)], screen=0, size=array([1080,  600]), stencilBits=0, stereo=False, title='PsychoPy', units='height', useFBO=True, useRetina=False, viewOri=0.0, viewPos=None, viewScale=None, waitBlanking=True, winType='pyglet')
10.8767 	EXP 	window1: backgroundImage = ''
10.8767 	EXP 	window1: backgroundFit = 'none'
11.2437 	EXP 	window1: Attempting to measure frame rate of screen (0) ...
11.2437 	EXP 	window1: recordFrameIntervals = False
11.4179 	EXP 	window1: recordFrameIntervals = True
11.6007 	EXP 	Screen (0) actual frame rate measured at 60.00Hz
11.6008 	EXP 	window1: recordFrameIntervals = False
11.6429 	INFO 	keyboard.Keyboard is using ptb backend.
11.6430 	INFO 	keyboard.Keyboard is using ptb backend.
11.6430 	EXP 	Delay discounting: status = STARTED
11.7439 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=np.float64(0.05), italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text=str(...), units='height', win=Window(...), wrapWidth=1)
11.7468 	EXP 	Created fixation = ShapeStim(__class__=<class 'psychopy.visual.shape.ShapeStim'>, anchor=('center', 'center'), autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=0.0, draggable=False, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='fixation', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.05, 0.05]), units='height', vertices=ndarray(...), win=Window(...), windingRule=None)
11.7477 	EXP 	Created text = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoDraw=False, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, draggable=False, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.05, italic=False, languageStyle='LTR', name='text', opacity=1, ori=0.0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='height', win=Window(...), wrapWidth=1)
0.0364 	EXP 	text_2: autoDraw = True
4.0190 	EXP 	Imported discounting.xlsx as conditions, 100 conditions, 3 params
4.0199 	EXP 	New trial (rep=0, index=0): <Trial 0 (0 in rep 0) data={'reward_today': 20, 'future_reward': 63, 'delay': 122, 'thisN': 0, 'thisTrialN': 0, 'thisRepN': 0}>
4.0347 	EXP 	text_2: autoDraw = False
4.0347 	EXP 	text: height = np.float64(0.05)
4.0347 	EXP 	text: height = np.float64(0.05)
4.0347 	EXP 	text: height = np.float64(0.05)
4.0347 	EXP 	text: text = 'GBP 20 today or GBP 63 after 122 days'
4.0347 	EXP 	fixation: autoDraw = True
5.0029 	INFO 	Keyboard events cleared
5.0027 	EXP 	text: autoDraw = True
5.0361 	EXP 	fixation: autoDraw = False
27.4912 	EXP 	Device response: <KeyPress from None: t=27.4705118999118, value=l, duration=None>
27.4916 	EXP 	New trial (rep=0, index=1): <Trial 1 (1 in rep 0) data={'reward_today': 14, 'future_reward': 48, 'delay': 48, 'thisN': 1, 'thisTrialN': 1, 'thisRepN': 0}>
27.5024 	DATA 	Keypress: l
27.5150 	EXP 	fixation: autoDraw = False
27.5150 	EXP 	text: autoDraw = False
27.5150 	EXP 	text: height = np.float64(0.05)
27.5150 	EXP 	text: height = np.float64(0.05)
27.5150 	EXP 	text: height = np.float64(0.05)
27.5150 	EXP 	text: text = 'GBP 14 today or GBP 48 after 48 days'
27.5150 	EXP 	fixation: autoDraw = True
27.5680 	EXP 	Device response: <KeyPress from None: t=27.4705118999118, value=l, duration=0.09512890002224594>
