reward_today,future_reward,delay,thisN,thisTrialN,thisRepN,key_resp.keys,key_resp.rt,key_resp.duration,trials.thisRepN,trials.thisTrialN,trials.thisN,trials.thisIndex,thisRow.t,notes,Welcome.started,text_2.started,Welcome.stopped,trial.started,fixation.started,text.started,key_resp.started,fixation.stopped,trial.stopped,trials.key_resp.keys,trials.key_resp.rt,trials.key_resp.duration,thank_you.started,thank_you.stopped,participant,session,date,expName,expVersion,psychopyVersion,frameRate,expStart,
63,111,167,9,9,0,t,7.556713200057857,None,0,9,9,32,108.50585329998285,,,,,108.49539850000292,108.50585329998285,109.48953489994165,109.48953489994165,109.50602460000664,117.05604729999322,t,7.556713200057857,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
43,60,20,10,10,0,l,6.0604553000302985,None,0,10,10,13,117.07083529990632,,,,,117.06031269999221,117.07083529990632,118.07149259990547,118.07149259990547,118.07149259990547,124.13827120000497,l,6.0604553000302985,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
77,129,162,11,11,0,t,11.511669200030155,None,0,11,11,65,124.15296169999056,,,,,124.14247839991003,124.15296169999056,125.15391100000124,125.15391100000124,125.15391100000124,136.66944409999996,t,11.511669200030155,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
34,61,180,12,12,0,t,8.184580399887636,None,0,12,12,17,136.6854016999714,,,,,136.675451099989,136.6854016999714,137.66903399990406,137.66903399990406,137.6856924999738,145.86884109990206,t,8.184580399887636,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
63,100,75,13,13,0,l,4.958470799960196,None,0,13,13,99,145.88429199997336,,,,,145.87421739997808,145.88429199997336,146.88447099993937,146.88447099993937,146.88447099993937,151.85109000001103,l,4.958470799960196,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
19,50,82,14,14,0,l,19.777011099969968,None,0,14,14,31,151.86668539990205,,,,,151.85798699990846,151.86668539990205,152.8506148000015,152.8506148000015,152.86707149993163,172.63182849995792,l,19.777011099969968,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
36,95,138,15,15,0,t,6.62840889999643,None,0,15,15,46,172.6473660999909,,,,,172.63711909996346,172.6473660999909,173.63093159999698,173.63093159999698,173.64779879990965,180.26364749995992,t,6.62840889999643,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
61,114,97,16,16,0,l,10.109387599979527,None,0,16,16,43,180.27976679999847,,,,,180.2697200999828,180.27976679999847,181.26341009989846,181.26341009989846,181.2799270999385,191.37901999999303,l,10.109387599979527,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
60,101,120,17,17,0,l,20.914926699944772,None,0,17,17,20,191.39494399994146,,,,,191.38431399990804,191.39494399994146,192.37836480000988,192.37836480000988,192.39517609996255,213.30943059991114,l,20.914926699944772,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
49,60,89,18,18,0,t,15.091400800039992,None,0,18,18,4,213.32602189993486,,,,,213.31571909994818,213.32602189993486,214.30937259993516,214.30937259993516,214.32580879994202,229.40736989991274,t,15.091400800039992,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
43,65,13,19,19,0,l,9.626049500075169,None,0,19,19,69,229.4232195999939,,,,,229.4128821999766,229.4232195999939,230.4069746999303,230.4069746999303,230.42355939990375,240.03952549991664,l,9.626049500075169,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
47,85,60,20,20,0,l,3.848333499976434,None,0,20,20,11,240.05571419990156,,,,,240.0456801999826,240.05571419990156,241.03894779994152,241.03894779994152,241.05584049993195,244.88979339995421,l,3.848333499976434,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
26,58,19,21,21,0,l,8.81809690000955,None,0,21,21,75,244.9046176999109,,,,,244.89533029997256,244.9046176999109,245.90497959998902,245.90497959998902,245.90497959998902,254.73762529995292,l,8.81809690000955,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
73,120,152,22,22,0,l,5.656747499946505,None,0,22,22,70,254.75327220000327,,,,,254.74372279993258,254.75327220000327,255.7372421999462,255.7372421999462,255.75388340000063,261.40345949993934,l,5.656747499946505,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
51,77,18,23,23,0,l,3.424082300043665,None,0,23,23,14,261.41935789992567,,,,,261.40897629992105,261.41935789992567,262.4030510999728,262.4030510999728,262.4194560999749,265.83591219992377,l,3.424082300043665,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
43,110,133,24,24,0,l,14.832462499965914,None,0,24,24,88,265.85186850000173,,,,,265.8420441999333,265.85186850000173,266.8355371999787,266.8355371999787,266.8521589000011,281.68373689998407,l,14.832462499965914,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
68,112,136,25,25,0,t,3.5584583000745624,None,0,25,25,77,281.70063619990833,,,,,281.6890610998962,281.70063619990833,282.683446799987,282.683446799987,282.70011279999744,286.2502462998964,t,3.5584583000745624,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
16,45,85,26,26,0,t,4.190365300048143,None,0,26,26,16,286.2657586999703,,,,,286.2567121000029,286.2657586999703,287.2496048999019,287.2496048999019,287.2663837999571,291.4493835999165,t,4.190365300048143,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
11,41,45,27,27,0,l,2.1793703000294045,None,0,27,27,10,291.46556909999344,,,,,291.45474319998175,291.46556909999344,292.44897619995754,292.44897619995754,292.4656886999728,294.6328985999571,l,2.1793703000294045,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
76,124,162,28,28,0,t,8.286394899943843,None,0,28,28,94,294.6483111999696,,,,,294.63888290000614,294.6483111999696,295.6485271999845,295.6485271999845,295.6485271999845,303.94796329992823,t,8.286394899943843,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
75,112,103,29,29,0,t,6.7429015000816435,None,0,29,29,54,303.96309229999315,,,,,303.9524941999698,303.96309229999315,304.94758809998166,304.94758809998166,304.9639203000115,311.69692759995814,t,6.7429015000816435,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
27,50,21,30,30,0,l,5.5980595999863,None,0,30,30,2,311.71275129995774,,,,,311.70324599999003,311.71275129995774,312.69664809992537,312.69664809992537,312.71329260000493,318.2959691999713,l,5.5980595999863,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
60,101,81,31,31,0,t,20.660759799997322,None,0,31,31,67,318.3118579000002,,,,,318.3011835999787,318.3118579000002,319.29515609994996,319.29515609994996,319.31210999994073,339.96049520000815,t,20.660759799997322,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
79,118,144,32,32,0,l,0.40523069992195815,None,0,32,32,39,339.9759603999555,,,,,339.9669238999486,339.9759603999555,340.97582549997605,340.97582549997605,340.97582549997605,341.39332129992545,l,0.40523069992195815,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
19,50,77,33,33,0,l,1.1082990999566391,None,0,33,33,49,341.40907619998325,,,,,341.3991418000078,341.40907619998325,342.40924149996135,342.40924149996135,342.40924149996135,343.52619459992275,l,1.1082990999566391,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
29,54,16,34,34,0,l,7.653295099968091,None,0,34,34,78,343.54197089991067,,,,,343.5326093999902,343.54197089991067,344.52547999995295,344.52547999995295,344.5432223000098,352.1914273999864,l,7.653295099968091,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
15,35,13,35,35,0,l,2.063678100006655,None,0,35,35,1,352.2074666999979,,,,,352.19720289995894,352.2074666999979,353.1914432999911,353.1914432999911,353.2079864999978,355.2579751999583,l,2.063678100006655,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
53,86,71,36,36,0,l,4.66761550004594,None,0,36,36,21,355.27388059999794,,,,,355.26430019992404,355.27388059999794,356.2574491999112,356.2574491999112,356.27401279995684,360.9405927999178,l,4.66761550004594,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
59,89,37,37,37,0,l,2.7821123999310657,None,0,37,37,72,360.9558767999988,,,,,360.9461005999474,360.9558767999988,361.9399131999817,361.9399131999817,361.9568744999124,364.7245731999865,l,2.7821123999310657,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
46,102,84,38,38,0,l,11.746028000023216,None,0,38,38,84,364.73865799990017,,,,,364.73097419994883,364.73865799990017,365.7394855999155,365.7394855999155,365.7394855999155,377.4886111000087,l,11.746028000023216,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
22,46,23,39,39,0,l,6.243474900024012,None,0,39,39,60,377.5043735000072,,,,,377.4941933999071,377.5043735000072,378.48790439998265,378.48790439998265,378.5046057999134,384.73778689990286,l,6.243474900024012,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
27,62,53,40,40,0,l,3.481260000029579,None,0,40,40,47,384.7533238999313,,,,,384.74406209995504,384.7533238999313,385.73744469997473,385.73744469997473,385.7534684999846,389.2202968999045,l,3.481260000029579,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
68,100,103,41,41,0,l,4.779217700008303,None,0,41,41,83,389.2358092999784,,,,,389.2256530999439,389.2358092999784,390.21947839995846,390.21947839995846,390.23674560000654,395.00294179993216,l,4.779217700008303,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
47,84,121,42,42,0,t,4.629709100001492,None,0,42,42,45,395.0185514999321,,,,,395.00885250000283,395.0185514999321,396.00194029998966,396.00194029998966,396.0186297999462,400.63573489990085,t,4.629709100001492,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
28,64,21,43,43,0,l,3.5846242000116035,None,0,43,43,81,400.6510798999807,,,,,400.6413095999742,400.6510798999807,401.6349414999131,401.6349414999131,401.65144349995535,405.23466359998565,l,3.5846242000116035,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
27,56,22,44,44,0,l,2.1274348999140784,None,0,44,44,98,405.2503829000052,,,,,405.240758299944,405.2503829000052,406.2342995000072,406.2342995000072,406.2505629999796,408.3666847998975,l,2.1274348999140784,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
26,58,19,45,45,0,l,7.677008799975738,None,0,45,45,38,408.38321309990715,,,,,408.36951509991195,408.38321309990715,409.367310600006,409.367310600006,409.38388839992695,417.0499856999377,l,7.677008799975738,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
28,75,41,46,46,0,l,9.200911600026302,None,0,46,46,18,417.06540490000043,,,,,417.05616929999087,417.06540490000043,418.0494036999298,418.0494036999298,418.06638769991696,427.26568389998283,l,9.200911600026302,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
54,107,157,47,47,0,t,10.258159900084138,None,0,47,47,86,427.28102939995006,,,,,427.2709847999504,427.28102939995006,428.28132179996464,428.28132179996464,428.28132179996464,438.54718379990663,t,10.258159900084138,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
24,76,17,48,48,0,l,6.143443900044076,None,0,48,48,68,438.56275809998624,,,,,438.5534993999172,438.56275809998624,439.54653569997754,439.54653569997754,439.5632166999858,445.69619980000425,l,6.143443900044076,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
44,65,38,49,49,0,l,3.5780770999845117,None,0,49,49,19,445.71209489996545,,,,,445.70153779990505,445.71209489996545,446.6951990999514,446.6951990999514,446.7120119999163,450.278839699924,l,3.5780770999845117,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
57,82,118,50,50,0,t,6.499947299947962,None,0,50,50,25,450.29481429990847,,,,,450.2846205999376,450.29481429990847,451.2784323999658,451.2784323999658,451.2950123999035,457.7944825999439,t,6.499947299947962,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
53,98,88,51,51,0,t,8.176142000011168,None,0,51,51,63,457.8100922999438,,,,,457.7979898999911,457.8100922999438,458.7940361999208,458.7940361999208,458.8108238999266,466.976897799992,t,8.176142000011168,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
15,45,29,52,52,0,l,2.072697800002061,None,0,52,52,71,466.9925789999543,,,,,466.98299299995415,466.9925789999543,467.9764806999592,467.9764806999592,467.99325179995503,470.05961709993426,l,2.072697800002061,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
65,93,97,53,53,0,t,4.4434446999803185,None,0,53,53,23,470.0756295999745,,,,,470.06521339993924,470.0756295999745,471.05896769999526,471.05896769999526,471.07545139989816,475.50909979990683,t,4.4434446999803185,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
14,52,48,54,54,0,l,2.165565700037405,None,0,54,54,44,475.5248327999143,,,,,475.5150365999434,475.5248327999143,476.50824419991113,476.50824419991113,476.52498149999883,478.6765099999029,l,2.165565700037405,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
50,85,62,55,55,0,l,6.673585499986075,None,0,55,55,96,478.69104810000863,,,,,478.68244609993417,478.69104810000863,479.69144570000935,479.69144570000935,479.69144570000935,486.3746899999678,l,6.673585499986075,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
38,65,177,56,56,0,t,2.4624430000549182,None,0,56,56,57,486.38950629998,,,,,486.37882019998506,486.38950629998,487.3900637999177,487.3900637999177,487.3900637999177,489.85710709996056,t,2.4624430000549182,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
78,100,106,57,57,0,t,7.91572290007025,None,0,57,57,12,489.8730432000011,,,,,489.8626019000076,489.8730432000011,490.85699529992417,490.85699529992417,490.8735815999098,498.7733709999593,t,7.91572290007025,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
53,92,57,58,58,0,t,7.281179900048301,None,0,58,58,80,498.7883290000027,,,,,498.779647899908,498.7883290000027,499.7888419999508,499.7888419999508,499.7888419999508,507.0727693999652,t,7.281179900048301,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
72,119,111,59,59,0,t,10.255976500106044,None,0,59,59,90,507.08757719991263,,,,,507.07808779994957,507.08757719991263,508.08674689999316,508.08674689999316,508.08674689999316,518.3534995999653,t,10.255976500106044,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
29,52,67,60,60,0,l,8.071287399972789,None,0,60,60,29,518.3693697999697,,,,,518.3596564999316,518.3693697999697,519.3530026999069,519.3530026999069,519.3694707999239,527.435812199954,l,8.071287399972789,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
21,60,11,61,61,0,l,3.642933600000106,None,0,61,61,53,527.4513371000066,,,,,527.4411971999798,527.4513371000066,528.435404399992,528.435404399992,528.4521633000113,532.0850949999876,l,3.642933600000106,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
42,64,29,62,62,0,l,8.17869560001418,None,0,62,62,55,532.1008770999033,,,,,532.0917510999134,532.1008770999033,533.0843886999646,533.0843886999646,533.1010138998972,541.2671193999704,l,8.17869560001418,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
33,78,45,63,63,0,l,24.539432700024918,None,0,63,63,56,541.2830361999804,,,,,541.2725970000029,541.2830361999804,542.2665520999581,542.2665520999581,542.2832165999571,566.8141879999312,l,24.539432700024918,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
62,91,118,64,64,0,t,7.328518999973312,None,0,64,64,74,566.8295864999527,,,,,566.8202925999649,566.8295864999527,567.8303260999965,567.8303260999965,567.8303260999965,575.1631392999552,t,7.328518999973312,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
39,82,56,65,65,0,t,20.205216099973768,None,0,65,65,73,575.1786430999637,,,,,575.1688713999465,575.1786430999637,576.1626266000094,576.1626266000094,576.17891649995,596.3771452999208,t,20.205216099973768,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
48,105,143,66,66,0,l,2.647051899926737,None,0,66,66,59,596.3926400999771,,,,,596.3832975999685,596.3926400999771,597.392701499979,597.392701499979,597.392701499979,600.0429199999198,l,2.647051899926737,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
38,60,32,67,67,0,l,5.287064999924041,None,0,67,67,8,600.0587872999022,,,,,600.0484719999367,600.0587872999022,601.0422732000006,601.0422732000006,601.0589038999751,606.3420762999449,l,5.287064999924041,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
44,87,28,68,68,0,l,2.120752300019376,None,0,68,68,76,606.3576807999052,,,,,606.3481877999147,606.3576807999052,607.3415784999961,607.3415784999961,607.3579549998976,609.4754733999725,l,2.120752300019376,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
40,88,137,69,69,0,t,3.8534944999264553,None,0,69,69,9,609.4907532999059,,,,,609.4807246999117,609.4907532999059,610.4910856999923,610.4910856999923,610.4910856999923,614.3580785999075,t,3.8534944999264553,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
40,55,62,70,70,0,l,2.563371600001119,None,0,70,70,3,614.3727630999638,,,,,614.3623784999363,614.3727630999638,615.3738538000034,615.3738538000034,615.3738538000034,617.9407405999955,l,2.563371600001119,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
19,41,13,71,71,0,l,2.889714299933985,None,0,71,71,87,617.9561381000094,,,,,617.9466400999809,617.9561381000094,618.9403276999947,618.9403276999947,618.9567415999481,621.8400979998987,l,2.889714299933985,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
78,80,162,72,72,0,t,8.027272399980575,None,0,72,72,6,621.8556349999271,,,,,621.8460202999413,621.8556349999271,622.8395480999025,622.8395480999025,622.8559695999138,630.8719529999653,t,8.027272399980575,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
20,63,35,73,73,0,l,3.2223914000205696,None,0,73,73,41,630.8880433999002,,,,,630.8773752999259,630.8880433999002,631.8717454998987,631.8717454998987,631.8886760999449,635.1048558999319,l,3.2223914000205696,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
29,80,46,74,74,0,l,9.425615800078958,None,0,74,74,62,635.1207578999456,,,,,635.111167899915,635.1207578999456,636.1202743999893,636.1202743999893,636.1202743999893,645.5535741999047,l,9.425615800078958,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
33,65,44,75,75,0,l,7.739898600033484,None,0,75,75,89,645.5687878999161,,,,,645.557405599975,645.5687878999161,646.5531414999859,646.5531414999859,646.5696483999491,654.3028782999609,l,7.739898600033484,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
73,107,127,76,76,0,t,5.932095399941318,None,0,76,76,27,654.3178622999694,,,,,654.3075359999202,654.3178622999694,655.302364800009,655.302364800009,655.3189289999427,661.2354753999971,t,5.932095399941318,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
63,110,156,77,77,0,t,2.2410598000278696,None,0,77,77,50,661.2508066999726,,,,,661.2411056999117,661.2508066999726,662.2341132999863,662.2341132999863,662.2510353999678,664.4847725,t,2.2410598000278696,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
68,81,73,78,78,0,t,2.517622899962589,None,0,78,78,35,664.500490999897,,,,,664.4908022999298,664.500490999897,665.4838985999813,665.4838985999813,665.5006218999624,668.018087000004,t,2.517622899962589,None,,,4,001,2025-10-31_13h24.45.213,Delay discounting,,2025.1.1,60.0044163027845,2025-10-31 13h24.51.609289 +0530,
